"","logFC","logCPM","LR","PValue","FDR"
"BEGAIN",1.3154704915958,-0.207116608071517,11.1808840001117,0.000826443874622845,0.00149145200360445
"BEND3",1.18381784827312,1.82946390680859,52.4838321506901,4.33804994190758e-13,2.70814786584718e-12
"BEX1",1.85849654739207,2.61214486270711,7.66312376039411,0.00563608390469853,0.00899499357163715
"BEX2",2.52106516040878,2.59678793251531,30.4986580100145,3.34097537612216e-08,1.10377226198358e-07
"BFSP1",1.77393979493961,-0.0827256528522889,80.5857130469812,2.78364810852174e-19,3.76624987542702e-18
"BHLHA15",1.08000697324731,-0.382456183854348,11.3334654532363,0.000761227118062036,0.00138150745746322
"BHMT",-1.12092392977845,8.71979881247033,17.6576953972071,2.64443169601569e-05,5.90976191158061e-05
"BICD1",1.3275280406606,0.423002300092252,42.8572582487526,5.88832071377622e-11,2.82175501401319e-10
"BIK",2.53693332964009,0.0276794427350928,39.9556088538125,2.59800486751363e-10,1.14528978279521e-09
"BIRC3",1.19050412979904,5.90455368837432,21.4213285050389,3.68647449802811e-06,9.24780649938536e-06
"BIRC5",5.05700210318872,3.30550123643465,205.376500562648,1.40163440853879e-46,1.97004478955495e-44
"BIRC7",2.82700475163421,-0.891313919339431,14.8871580838879,0.00011413734304183,0.000232139128296794
"BLM",3.30179837633648,1.60153807207161,159.179966622792,1.70930099055255e-36,1.0353786795075e-34
"BLVRA",1.35813243345888,4.20310335775289,56.0822958117138,6.95001376532095e-14,4.82336286100438e-13
"BMP4",1.66176632108564,3.16204583084879,32.9342238453427,9.53302025748721e-09,3.42200680058622e-08
"BMP7",3.94523845767631,-0.143733886888298,10.8121597499494,0.00100835600804509,0.00179667322196538
"BMP8A",1.97089982076341,0.48392138485171,70.5165934143044,4.56411297104829e-17,4.72637077838814e-16
"BMP8B",1.35898117014465,0.407975498967631,14.9802572399883,0.000108641889255612,0.000221709702671765
"BMPER",-4.7091624780041,0.873951732609738,303.490329745154,5.71953173835073e-68,7.52742372510032e-65
"BOC",1.52864386948723,1.111496664085,44.8247458822556,2.15482169686302e-11,1.09265687234627e-10
"BOP1",1.46719482813466,4.29011222103849,46.1685096188837,1.08507044697352e-11,5.68532930178632e-11
"BPIL1",5.04321031849805,3.5937885144782,30.8142686894665,2.83942373662967e-08,9.49557344310182e-08
"BRCA2",1.56366853125103,0.997430478944877,53.8882144569399,2.12226911535355e-13,1.38210031412386e-12
"BRIP1",1.60039701251916,1.2573204759068,44.4659595219148,2.58818471410361e-11,1.29965834568429e-10
"BRP44L",-1.14749789475667,6.40595533685678,83.4052909284889,6.684285269944e-20,9.75487881582452e-19
"BRSK1",2.24332227793732,-0.327550567745537,93.0865443529286,5.00569015924667e-22,9.48525869573483e-21
"BRSK2",4.96908697541512,-0.694386951584797,35.7160374192221,2.28277041947238e-09,8.89095167142902e-09
"BSG",1.22297062271849,8.78022430444617,86.5538899708406,1.35980937502943e-20,2.14210667272047e-19
"BSN",1.34445294694984,1.64414399423205,30.0840715137717,4.13715426979004e-08,1.34895455774212e-07
"BSPRY",1.247745659562,1.19127130637687,14.3317700023822,0.00015325651254984,0.000305942434112525
"BTNL3",3.92201249469407,0.131059867043186,13.378480306086,0.000254527880064592,0.00049341190676153
"BTNL8",4.13003199513966,2.37043147595395,42.7624115123939,6.18084761775866e-11,2.95606643416889e-10
"BUB1B",4.37116669198548,2.6597185005548,209.416459923167,1.84152887909856e-47,2.77706391486561e-45
"BUB1",4.63701994792656,2.85950857633404,244.234935529508,4.69173458035552e-55,1.99771298587667e-52
"C10orf128",1.1002735541057,-0.60002206313961,10.4982901989695,0.00119485058741305,0.00210180461166206
"C10orf35",1.11082237830898,1.69764990413236,22.8619596286732,1.74062864042973e-06,4.55103500586983e-06
"C10orf79",1.87163720555542,-0.759077713948398,43.269575348926,4.76942198673339e-11,2.31390489617759e-10
"C10orf81",4.96054417285206,0.316336963621813,36.1545707430584,1.82270464742342e-09,7.17631090039402e-09
"C10orf90",2.75050299565217,-0.917237411371032,8.66962248431423,0.00323558213270561,0.00534171770272313
"C11orf82",1.94426456947292,1.21425552534579,127.614900156592,1.36278378502598e-29,5.34661811810868e-28
"C11orf84",1.05900106664935,2.91933336161149,58.4346625534477,2.10155556065508e-14,1.57149895927704e-13
"C11orf92",1.95605124705481,1.31498052281117,47.0726256987662,6.84044258124352e-12,3.66231831540912e-11
"C11orf93",3.3341782841931,0.588365444286985,103.921881991916,2.10452275789595e-24,5.02758679307915e-23
"C11orf9",1.1449241229807,5.72506012050465,31.3420267706671,2.16345349468203e-08,7.37816637043856e-08
"C12orf32",1.24882807754923,3.59440465739568,123.727173071736,9.66610267107282e-29,3.5248405130761e-27
"C12orf34",1.55032523985767,3.73296371556166,74.7035078682654,5.46988467447973e-18,6.33500163459544e-17
"C12orf48",3.27484614649916,1.95601203303466,224.072817323471,1.16959202544889e-50,2.31947722635939e-48
"C12orf75",2.50276777652932,3.71049102067017,57.5509201644451,3.29341806247116e-14,2.38632699151126e-13
"C13orf34",1.38372903632985,1.70105731666985,93.8730238383863,3.36428138077022e-22,6.50263038042863e-21
"C13orf37",1.00986501734489,3.36259965057615,79.9779936079399,3.78603039741423e-19,5.03771710141229e-18
"C14orf145",1.28160135202196,0.689296036119547,59.4452662103183,1.25743199558073e-14,9.64697562269325e-14
"C14orf176",2.08100570661651,-0.851576371247607,87.4651314474114,8.57787630658321e-21,1.38595887600899e-19
"C14orf180",-3.2383087909078,-0.109113895438017,45.7814442894872,1.32209981845401e-11,6.8824304465152e-11
"C14orf33",1.15460195393868,0.400443170623461,52.5084523089792,4.28400592569698e-13,2.67683794841957e-12
"C14orf43",-1.03828947280243,3.73952760509193,91.7826036975561,9.67411821954873e-22,1.75504021885222e-20
"C14orf4",-1.00223372518955,4.69092435611936,82.6941393469027,9.57848262561285e-20,1.35682674139919e-18
"C14orf68",-2.39291193628172,7.36006683316677,66.5792137236784,3.36111748847483e-16,3.15880123757981e-15
"C15orf23",1.13886122034302,3.56497639169276,90.1960165760642,2.15695913417835e-21,3.73074042837515e-20
"C15orf27",3.55938746904759,-0.182904781675069,90.8582323935507,1.54343525328718e-21,2.73827354924492e-20
"C15orf41",1.16538003558263,2.99916906392482,83.9740731529221,5.01306119515541e-20,7.43586956170747e-19
"C15orf42",4.24334179009031,1.11201495504109,198.84702953781,3.72768675120526e-45,4.49714342476655e-43
"C15orf48",2.7330055095223,2.75958069576523,45.0887704208611,1.88302093220956e-11,9.64973240198151e-11
"C16orf59",2.98965366091016,1.98652791054952,165.212886877628,8.21874467103045e-38,5.50846141678277e-36
"C16orf73",3.57313472500225,-0.531251321923561,14.4745167401098,0.000142068547989629,0.000284865148094995
"C16orf74",1.08947325021194,-0.782495435197317,18.239757814152,1.94770447284999e-05,4.42999491805958e-05
"C16orf75",1.95374135048634,2.441959976139,80.4829936360699,2.93217609972016e-19,3.94508488807144e-18
"C16orf79",1.84014547842354,-0.0341352817395241,74.0668666808463,7.55152474969749e-18,8.59460878941592e-17
"C16orf89",4.68741125109491,1.55107753249304,30.0195424188286,4.27713992350401e-08,1.3902145189171e-07
"C17orf53",2.16576144939876,0.905565854719521,115.854040796815,5.11597208038913e-27,1.62777863313832e-25
"C17orf55",1.62883503113173,2.20053877220962,57.38810960517,3.57763598697652e-14,2.57422645047013e-13
"C17orf82",3.46909139797191,-0.736425663098395,128.731752847014,7.76321767697374e-30,3.10464371020853e-28
"C17orf86",1.19795887269557,1.81942705121843,79.3176046965182,5.2886347582101e-19,6.89761850401871e-18
"C17orf87",-1.61499530333665,-0.336454677215882,96.6382013857288,8.32268661251858e-23,1.72865902567334e-21
"C18orf54",1.79485476408229,0.62663385276185,94.1912616058518,2.86462524542214e-22,5.5966504288767e-21
"C18orf56",1.32624174883015,1.08866814749806,35.2246629149893,2.93779432086462e-09,1.12753044494054e-08
"C19orf18",1.23895849173983,-0.762606682779531,13.4848074947875,0.000240502811038066,0.000468230123103562
"C19orf21",2.77288669389209,2.72572428379264,17.4992722024954,2.87417688335778e-05,6.38377703902586e-05
"C19orf33",2.73334717552386,0.989102871375867,16.8807997115818,3.98021689476175e-05,8.65709134397023e-05
"C19orf40",1.67198536813084,-0.0884306707968592,115.093308505511,7.50802779009867e-27,2.3577813084004e-25
"C19orf48",1.14673118112621,5.31346109445168,67.4494707902689,2.16156510834441e-16,2.07513117198289e-15
"C19orf57",1.33220828476982,0.755211446619752,42.1051989110897,8.64929383815763e-11,4.06017596935824e-10
"C19orf61",1.06704062730334,3.80594964062109,90.851269505964,1.54887611084973e-21,2.74456296900509e-20
"C19orf77",-1.62977922290518,3.62848527645004,17.5017943037057,2.87036662471775e-05,6.37655657889798e-05
"C1QL1",4.00577542810659,2.93384364100773,65.5156032498322,5.76556755470777e-16,5.24752483505044e-15
"C1QTNF1",-1.36724984983365,5.11349560398768,33.8888775590026,5.83513309149227e-09,2.15663062970471e-08
"C1QTNF3",4.38605472701404,5.28256418705049,74.3859831981664,6.42435337633344e-18,7.38724097134069e-17
"C1QTNF6",1.11481771457446,3.59329996176559,47.5981283476484,5.23184095393137e-12,2.84528029639611e-11
"C1QTNF7",-1.19597305840128,-0.38364892793276,28.1691354599004,1.11163170988766e-07,3.42187800638819e-07
"C1RL",-1.45817927209235,6.96381644032918,181.442411593141,2.34687596784497e-41,2.02236448729117e-39
"C1R",-1.19598143712423,9.93742204058188,85.0630448757355,2.89001800795755e-20,4.39483095600856e-19
"C1orf106",2.62391767610626,3.63259777955352,41.50097369435,1.17812234276126e-10,5.41622011945212e-10
"C1orf112",1.21498336661353,3.0710352094953,48.1498420549851,3.94860754964298e-12,2.17723267972799e-11
"C1orf113",1.49291170587889,0.0464972685526041,58.8672787091766,1.68674034074326e-14,1.2744749432641e-13
"C1orf116",1.31543579217929,2.4327141879557,11.182368833614,0.000825782761129983,0.00149044471174152
"C1orf126",1.30952833002261,-0.558326763730416,9.96790751904899,0.00159292424578009,0.00274991227118512
"C1orf135",1.34317766507191,-0.213999456380386,43.6045599440415,4.01901484729257e-11,1.96698032265904e-10
"C1orf156",1.09925539629214,2.99432223322905,78.5167631048301,7.93222662305078e-19,1.00909353973555e-17
"C1orf162",-1.16127358566456,2.89604754386011,56.7479003200954,4.95419573776233e-14,3.50033634434286e-13
"C1orf170",1.58964755088961,-0.619366115328472,26.3419738856181,2.86004952232438e-07,8.31925596437414e-07
"C1orf182",2.19687787574129,-0.110536195699374,59.3648833501745,1.30985765473273e-14,1.00279266354129e-13
"C1orf183",1.21382705808977,0.34226184575314,48.4776247680769,3.3407895116475e-12,1.85946212072745e-11
"C1orf186",2.04513665106487,0.201676731552015,17.4973121871054,2.87714148171192e-05,6.38938138222787e-05
"C1orf198",1.17104780445977,5.51851123977359,62.6622463646609,2.45374465712952e-15,2.06408259159001e-14
"C1orf213",1.03033865588694,0.196350348311085,38.4241234707413,5.69243761666778e-10,2.40050740974365e-09
"C1orf220",1.86176666388764,-0.722863105540982,57.6377826349064,3.15114157167873e-14,2.29126451698608e-13
"C1orf31",1.3259880225294,4.97318278597604,98.9064102846887,2.64721119389059e-23,5.70292804374317e-22
"C1orf35",1.12595644469751,3.87168560945159,113.394385268266,1.76855030818303e-26,5.36756872359868e-25
"C1orf38",-1.14715159273241,3.20356077878725,57.8330688789242,2.85332369182397e-14,2.08835020659937e-13
"C1orf51",1.45211902533276,2.5486114466196,42.1550689188263,8.43151155567396e-11,3.96179788352781e-10
"C1orf64",6.26671179026508,0.356613762826742,29.7384915230167,4.9443278588463e-08,1.59276890103511e-07
"C1orf96",1.18054318058581,3.12247735620368,71.6462632198953,2.57449171558103e-17,2.73648432940284e-16
"C1orf9",1.3616784558486,5.25677561878683,135.50318897908,2.56255805153611e-31,1.12418645188146e-29
"C20orf103",3.72072914786885,1.08711057728582,33.8779568516144,5.86797869511098e-09,2.1676633725216e-08
"C20orf117",1.46508454676348,1.54681659146345,93.5453193880151,3.97005385044018e-22,7.60244306783367e-21
"C20orf118",2.83903228378428,1.0775198812946,102.283249183773,4.81244241903064e-24,1.1147156624049e-22
"C20orf134",1.18784038889201,-0.494151966097045,26.0390893055627,3.34574250945813e-07,9.65251381216128e-07
"C20orf196",1.00922627265569,0.619199154047631,44.309482081134,2.80354974879589e-11,1.40148445142673e-10
"C20orf46",1.29153791792626,1.49854478340638,29.2050223852081,6.51102139101703e-08,2.0634863545918e-07
"C20orf54",1.69702177369465,0.62681217413418,26.9340015743603,2.10522520952748e-07,6.20467128630484e-07
"C20orf96",1.21972985406934,2.16934351032869,93.1691734302357,4.80100935883568e-22,9.13327365149333e-21
"C21orf125",1.27092315367496,1.00973134547905,13.2623493242664,0.000270790075067872,0.000522209659885118
"C21orf45",1.09779625802634,2.91893060688379,75.4120598403109,3.82049348377573e-18,4.48938994842705e-17
"C21orf56",2.94003800559494,2.20784620935693,112.563176808792,2.68956807364458e-26,8.01170308686267e-25
"C21orf58",2.56523070183059,1.2234074445831,155.378476538082,1.15740586790375e-35,6.70230589985703e-34
"C21orf91",-1.48054136301241,3.11658725799717,236.905061298802,1.86019390486898e-53,5.98445048017515e-51
"C22orf23",1.35510533473172,-0.835939489122761,81.0942028785067,2.15210355717109e-19,2.95037909064071e-18
"C22orf29",1.0390685566631,3.56440994803352,103.501667711174,2.60175036116898e-24,6.1746786850235e-23
"C2CD4B",-1.78803194608223,-0.0497106204517549,58.7530962571425,1.78752031274835e-14,1.34640642911852e-13
"C2orf15",1.44302778776916,-0.731933790983946,29.1953839913923,6.54349112191008e-08,2.07150931493314e-07
"C2orf27A",1.8566414682039,-0.855925859988984,60.8763110518067,6.07757782230866e-15,4.85568952171978e-14
"C2orf55",1.299712298525,1.17483135293351,52.4305854199731,4.45727721135768e-13,2.77420473726677e-12
"C2orf82",3.3996765157941,2.88638997506285,42.4735841428654,7.16433070923099e-11,3.39836224369388e-10
"C2orf89",1.65286998512358,2.38855714056734,21.4673182726405,3.59910698529707e-06,9.04397574146703e-06
"C3P1",-1.46425917140473,5.99673077536555,35.254926503188,2.89249475963098e-09,1.1110280348946e-08
"C3orf14",1.18152103335218,1.1352322852698,15.1881049696869,9.73144934433193e-05,0.000200230517563805
"C3orf32",4.74814416273702,2.0826395498809,81.0010593638141,2.25596713402647e-19,3.08400719540144e-18
"C3orf54",1.38364460025554,0.40478144539858,85.8510159992503,1.94015697293442e-20,3.0104665055918e-19
"C3orf57",2.38348735694675,0.738330052921389,21.4564231080035,3.61961504913386e-06,9.09268906234789e-06
"C3orf62",1.03204729739485,2.42000125280777,61.5331787028869,4.3534504582708e-15,3.54869945294968e-14
"C3orf71",1.04059746170095,0.160054183734764,56.6046802207677,5.32848676847371e-14,3.75014598673767e-13
"C4orf21",1.95148078012229,1.01694064821891,155.207541437754,1.2613621687492e-35,7.27519526572993e-34
"C4orf46",1.43370260337904,2.12159749365637,135.908525178679,2.08937651079312e-31,9.22192187400974e-30
"C4orf48",2.53863809703722,0.251126023612364,43.2238131840382,4.88228451018762e-11,2.36311711313896e-10
"C4orf7",6.53636186079102,2.64935176687077,22.6873382567501,1.90619811927376e-06,4.96153005622549e-06
"C5AR1",-1.07699748766259,2.85568609668154,57.4650179755774,3.44044199602595e-14,2.48415355493604e-13
"C5orf30",1.96783328768079,1.94771850721701,55.1785324657209,1.1006429727003e-13,7.47023362202638e-13
"C5orf34",3.25148626842243,0.549456524369544,204.978725436005,1.71169938748056e-46,2.36002590786248e-44
"C5orf39",1.82769952418447,1.33544825285468,82.1495506160877,1.2616954942392e-19,1.76442850912833e-18
"C5orf46",5.2996716003032,-0.664924398921485,90.434874027083,1.9116679369632e-21,3.33436346065256e-20
"C5orf54",1.42636074941307,1.65076271065875,101.178010928206,8.40775250337164e-24,1.90483619704712e-22
"C5orf58",4.01576444316858,-0.279331997664241,42.1868199694215,8.29572334909178e-11,3.90433425082355e-10
"C6orf134",1.14033489848708,2.26526472347703,78.3703436370934,8.54250583586741e-19,1.08197600162601e-17
"C6orf138",1.51749512995471,0.680033567974607,13.1088158030252,0.00029390941281312,0.000563417183434261
"C6orf145",-1.25060069528257,6.56566524635889,131.727448961269,1.71637923078051e-30,7.20232525333608e-29
"C6orf167",1.59823881289291,2.05182809455441,92.8301047865028,5.6981764993347e-22,1.06717336585858e-20
"C6orf176",3.33524469891095,-0.921728805987949,10.3562649855473,0.00129036012813772,0.00225692202187384
"C6orf201",1.07542257048943,-0.64100985233965,26.7602557616665,2.30326062813707e-07,6.76355053012988e-07
"C6orf223",1.78426678613348,2.01885642496171,7.58304507136233,0.00589198257292777,0.00937343205585443
"C6orf41",1.0978719808212,-0.419000168926942,19.7159023220226,8.98505657428419e-06,2.14188480200745e-05
"C6orf48",1.31349062720369,5.78667162565279,72.0212949810127,2.12887549701692e-17,2.28294300520844e-16
"C6orf97",2.75668500859817,3.00867900287903,66.0808858486913,4.32792547599694e-16,4.00353847386631e-15
"C6",-1.43390036983466,8.34844560975524,50.5911557183839,1.13756519165631e-12,6.7300904289368e-12
"C7orf53",1.22627705985123,0.308308610731901,36.051403592306,1.92180308497451e-09,7.5480041403082e-09
"C7orf58",-1.9001138829936,3.94664183991516,102.172562938423,5.08898866194382e-24,1.17314154234014e-22
"C7",-1.6250845956161,6.822812956524,30.7801047377243,2.88985550054054e-08,9.65085076847183e-08
"C8A",-1.38265655646508,8.05204432342522,55.4048463460981,9.80943065943374e-14,6.704963534307e-13
"C8B",-1.08731669830888,8.59536560283392,40.4055969839946,2.06349127704405e-10,9.20306938316902e-10
"C8orf33",1.35131134467683,5.65462676516267,114.373676796224,1.0792725675141e-26,3.34574495929372e-25
"C8orf44",1.67263136020084,0.142768445900971,96.5929743495308,8.51498945503257e-23,1.76606736877517e-21
"C8orf45",1.61834010014103,1.0402075145336,72.5427185239062,1.63455201787098e-17,1.77920372652017e-16
"C8orf47",1.68858033132877,5.34073010146913,26.8737804309434,2.17185424206598e-07,6.39193613791201e-07
"C8orf4",-1.80452680828284,5.87585108223339,128.457089503164,8.91540354012077e-30,3.53611772740626e-28
"C8orf51",1.65444411338225,-0.685936563064621,52.3909497451585,4.5481512588074e-13,2.82711832433468e-12
"C8orf59",1.37064630546209,5.49046976120551,62.7596399958361,2.33535739404668e-15,1.97482295523445e-14
"C8orf73",1.10187921138642,3.0380653040253,23.7671555239717,1.08721965785835e-06,2.93122219030497e-06
"C8orf76",1.05492529949979,4.64151952371232,70.401793394438,4.83759267137584e-17,4.9988457604217e-16
